node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType,rel_tolerance
75,38,4,4.446730701185336,-172.77394759191665,596625,-172.77394743770628,1188667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
75,38,6,2.639052072907441,-176.1435570520897,771417,-176.14355578428945,2373250,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,0.9183108366021857,-7.302260417301335,744917,-7.302260425389214,332125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
13,7,8,1.7930571624308578,-19.56946291991562,732584,-19.569462895612222,742375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,0.3586395519805038,-4.4063715520873075,105959,-4.406371552111672,45583,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
147,74,10,4.61912936527333,-465.37295164152033,3068834,-465.37295098266446,13073917,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,3,2.0788559935983946,-11.028925951643117,195584,-11.028926027565884,164542,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,1.3892329929450429,-2.1730386814891878,130583,-2.173038698436828,63666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,0.1347459598748202,-2.2770685731343803,481875,-2.2770685731348124,201417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,10,1.0132421038130195,-11.877982436489637,681500,-11.877982450755367,2191750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9,5,2,2.4612813199766737,-13.805580175102008,122417,-13.80558013998676,97542,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
47,24,3,3.428328171908375,-85.24965575197513,284959,-85.24965524805006,481750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,2.2904095861771063,-5.760732088845895,117625,-5.760732108179787,52042,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,6,0.8590879351003233,-2.7156161261539955,241667,-2.715616127875603,178791,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,5.393703102369063,-9.052767911253389,350250,-9.05276777505435,123375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
551,276,8,4.836289534373797,-1975.1988657495049,3043833,-1975.198866720963,26086750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,1.6123110186957053,-5.713995973363826,755042,-5.713996008204088,390375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
35,18,6,4.765554472092349,-94.97642042405698,791500,-94.97642029010208,1270834,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,0.9747228351789607,-5.152654986485664,497958,-5.152654993685115,200375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,1.3092240301970408,-2.8069435005421575,119083,-2.806943500324972,56416,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
35,18,5,3.7061761997605234,-74.60044787820935,478667,-74.60044807969201,703958,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
101,51,9,3.978953265808087,-295.13011894657996,2080584,-295.1301195306189,7342000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,7,0.6086331094144211,-4.58159113131084,308500,-4.581591131791578,147292,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3155,1578,3,5.175107866072951,-11776.652875580647,5280000,-11776.652805787588,31201125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
25,13,4,2.2978699252496213,-45.25525179609416,328209,-45.25525139742763,506292,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,9,2.316808834263305,-23.309415294955773,1305458,-23.309415254930176,906667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
49,25,10,2.700576438634129,-113.68032694806851,1520333,-113.6803270254201,4721709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,2,2.1952558060315495,-7.572360728778193,154541,-7.572360709951185,92458,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
295,148,8,3.301278048394302,-894.8656260463215,2528792,-894.8656250756069,13742250,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,1.162166079220377,-4.891176908439417,201166,-4.891176892089946,87667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
25,13,7,2.9326809265123024,-52.68354813328969,707667,-52.68354805206721,1095708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,7,1.4410002286368087,-3.9597031681251758,343750,-3.959703175597183,184750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,0.16672395762175085,-3.4361240123701786,262542,-3.436124012370105,110708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
15,8,2,2.7515561123283017,-21.485475568588562,139334,-21.48547559458445,169416,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,7,2.2018427849385134,-21.864635869549137,509458,-21.86463589205731,521167,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,0.0920396691375463,-0.25803769709477986,130125,-0.25803769709484337,63709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,0.08763169233142837,-0.0967963837385678,83292,-0.09679638373861932,42000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,4.552536848627037,-7.740512902149494,216375,-7.740512940661537,97625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,5,3.8181414420317847,-8.67428400311696,350583,-8.67428392796358,144458,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
49,25,3,2.1095912326345894,-81.39372923094622,246125,-81.39372848595909,591083,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,10,1.610847335998093,-22.430287815394372,950542,-22.43028783786896,1278917,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
163,82,2,4.567943352184397,-423.9708920059325,350041,-423.9708888140457,1341541,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,1.1988225291277905,-5.055216851721449,146583,-5.055216853949199,82917,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
27,14,10,4.347260867770255,-75.86977814646995,2117834,-75.86977805119992,3316417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
35,18,9,3.2133007127760917,-77.27148627027637,1339208,-77.27148562920691,2371750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
239,120,9,5.035729567584216,-864.659579734644,2553875,-864.6595794174261,18806875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,5,2.0743380718642177,-7.653399033767358,286000,-7.653399119737135,155333,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
21,11,3,2.205739785101986,-29.495705520993145,186375,-29.495705557699996,296958,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
41,21,5,3.699630446159738,-98.88033302686887,643625,-98.8803323642539,967583,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
43,22,9,4.031784177403652,-121.99791849845485,2077167,-121.99791854370997,3882334,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,2.5536639876083496,-2.990507513152279,156250,-2.9905074389646615,103375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
