node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
79,40,10,4.448892914522459,-236.90210357185745,6878417,-236.90211071931455,7586083
95,48,6,5.172695531893736,-279.73807991739477,2667625,-279.7380795164836,2906459
3,2,6,1.245452203070263,-2.910410956468908,1351000,-2.9104109623623877,138125
7,4,9,3.87779937496771,-16.557683156904222,4986750,-16.557681636966237,786708
3,2,5,1.4243009153700048,-3.9000099702475866,1173375,-3.9000099782014486,110208
3,2,4,4.4443466880678315,-9.031847451414631,1036667,-9.031847382410277,118167
3,2,9,2.64925588070173,-9.050161136689985,4040708,-9.050161115548606,397250
3,2,4,1.6957217885528681,-3.360886247583396,683625,-3.3608862517719436,83750
3,2,10,0.09391798723270006,-4.503859700617271,3202542,-4.503859700618234,295250
3,2,2,2.6370666974359844,-3.2292586497213174,335750,-3.229258594094673,48417
9,5,8,2.965870942813542,-19.904439902688335,3201083,-19.90443952685165,529208
11,6,8,2.2995787700137202,-22.71408585931456,2653750,-22.714085853992437,496167
3,2,9,0.34000514912767177,-2.650130097915772,2596459,-2.650130097916022,196083
3,2,10,1.087309270091009,-8.385162294851053,3788334,-8.385162309335126,340417
19,10,7,3.581662952689115,-41.38359900683672,2603625,-41.383598692540474,873083
631,316,4,5.470301351487781,-2055.9086810461868,1720750,-2055.9086492167307,8685084
5,3,6,1.2116566234123365,-3.8541016663959535,1304167,-3.8541017943743303,170375
1869,935,5,5.372257957582974,-7073.988001080377,3460375,-7073.98791701615,32711834
15,8,3,4.9625581974326565,-35.18854272846871,637875,-35.18853747921304,253375
17,9,3,3.8978354217900524,-36.1281172308331,685250,-36.12811691360317,207708
7,4,4,2.2493205302278945,-9.819945592553822,786459,-9.819945610003606,140292
3,2,6,0.44500114654348044,-3.2773513876629257,1199792,-3.2773513878431957,136167
21,11,8,2.83478651339877,-51.728687313310274,2940167,-51.72868631849956,1103541
3,2,5,1.5887965319453299,-7.977158428843589,988833,-7.977158452001701,92667
9,5,8,1.4043109491588448,-16.528501673912743,2352750,-16.528501690148442,465583
105,53,9,5.233508098723527,-344.52935894255035,5969084,-344.52936809786115,8179625
3,2,6,0.8289657937180182,-1.776725098472021,1215041,-1.7767250988069365,109792
3,2,5,0.026021483541937174,0.8718046928871886,832916,0.8718046928871824,66042
3,2,5,1.0788189753375235,-2.1629112196241773,886917,-2.1629112400095853,84625
9,5,3,2.354734885894794,-14.09886480196564,480792,-14.098864782373418,104541
19,10,9,4.37908239480843,-47.08153981765884,5073666,-47.08153909935132,1351916
9,5,4,2.4638366475819193,-12.835965311865692,702667,-12.835964611886341,164459
63,32,10,3.2960436707547167,-165.5050177772643,5795834,-165.50504748433792,5513375
5,3,7,1.1432868532173392,-8.409208076565557,1798500,-8.409208111484764,209583
3,2,10,0.3538462251490676,-2.773742006443608,3156708,-2.7737420064843934,258708
7,4,5,2.4581506576384595,-11.973933004809886,1293500,-11.97393292548989,193375
31,16,5,3.589340994503827,-62.32084261436576,1384292,-62.32083907152089,718000
3,2,4,1.856523920535893,-5.222617379701818,690500,-5.222617541882851,73917
