node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,3,1.3141573090825718,-2.8991812033436744,162875,-2.899181206067305,64417,false,1,DormandPrince54Integrator,RANDOM
5,3,3,5.088092067688529,-10.939106881977553,232875,-10.93910680830504,104334,false,1,DormandPrince54Integrator,RANDOM
23,12,4,3.9072826564342455,-38.733168902333844,322042,-38.73316912492257,412625,false,1,DormandPrince54Integrator,RANDOM
5,3,10,1.1118345987474214,-5.769154704358127,764375,-5.769154690658537,587541,false,1,DormandPrince54Integrator,RANDOM
5,3,10,2.6413784547200883,-13.71403356354702,906542,-13.714033490878746,858917,false,1,DormandPrince54Integrator,RANDOM
9,5,3,3.424107188243192,-15.123543988392353,184375,-15.123544010390312,148000,false,1,DormandPrince54Integrator,RANDOM
7,4,7,1.0049431858606308,-7.132222913505279,391750,-7.1322229247367686,250334,false,1,DormandPrince54Integrator,RANDOM
51,26,6,4.805118931039128,-120.11950079930402,689334,-120.11950302642212,1480417,false,1,DormandPrince54Integrator,RANDOM
1195,598,3,5.174396672799316,-4368.414674861003,2196833,-4368.414547353208,16910875,false,1,DormandPrince54Integrator,RANDOM
17,9,7,2.6081971751448827,-37.418167647832725,427708,-37.41816607138341,737500,false,1,DormandPrince54Integrator,RANDOM
105,53,9,4.13857058130166,-300.21526914612025,1084708,-300.21526854440083,7328292,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.6424148955400296,-4.208590899786705,525125,-4.208590900962642,303500,false,1,DormandPrince54Integrator,RANDOM
7,4,8,1.4600189943291655,-12.595233901529276,842125,-12.595233911680257,762625,false,1,DormandPrince54Integrator,RANDOM
57,29,8,3.222094057020352,-149.18050939279084,673042,-149.18051391066908,2928250,false,1,DormandPrince54Integrator,RANDOM
3,2,7,0.5813763041585001,-1.4108685271081596,268542,-1.4108685270441041,149000,false,1,DormandPrince54Integrator,RANDOM
31,16,8,5.0383601759946135,-90.5297887549936,666875,-90.52978087007946,1773750,false,1,DormandPrince54Integrator,RANDOM
67,34,10,4.271166607695843,-197.17259087663325,1130666,-197.17264254236943,6360042,false,1,DormandPrince54Integrator,RANDOM
