node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType,rel_tolerance
3,2,9,2.3881210748568837,-9.226390686598958,855292,-9.226390680516225,496375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,2.0806414154909865,-5.085546043986889,218542,-5.085546031400485,86417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
25,13,5,2.6789398457398717,-57.20001036009256,332250,-57.20000980627336,510459,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,1.0589870074370753,-4.301002542530746,504583,-4.301002554741483,381959,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,2.0232228757939064,-6.591061582745452,909208,-6.591061593036693,447709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,3,2.8491121261874666,-11.260348454889797,154625,-11.260348452874098,128125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,1.1636574405454247,-7.660538169715377,382750,-7.66053817108104,211875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,4,1.1373008069975914,-7.87561345426069,129000,-7.875613518888285,141792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
125,63,9,4.974585579757505,-375.19258554615055,2068125,-375.19258457564945,9518084,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
25,13,6,3.9892603845006405,-58.84070327271148,616500,-58.84070369452967,833208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,1.009788049965345,-4.336146810677025,425958,-4.336146812788694,336417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,1.0226993102399955,-5.049623852688324,586042,-5.049623869836813,374875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
17,9,4,2.3485819255468137,-32.85055544279858,236708,-32.85055551486744,291708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
329,165,5,5.051978047486538,-1031.498950573317,950541,-1031.4989472098896,6423833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
15,8,3,3.268630001833324,-19.089372020415176,201833,-19.08937176528538,200541,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
111,56,10,4.8543945930234305,-343.74810733714605,2510917,-343.7481074458128,11272709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,2.5282225865503096,-4.855716167671565,417833,-4.855716158728232,169083,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
139,70,9,5.257755331639571,-441.8783960690831,2208375,-441.8783944997873,10553583,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,2,4.227307937966865,-9.000827328774795,185667,-9.000827282849688,90041,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,7,2.98022280166394,-8.689937844257685,571792,-8.689937850583158,240334,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9,5,5,4.7887310802279215,-18.47821568904625,515125,-18.478215699254314,309833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,8,3.0465941223741115,-15.858534261770192,930833,-15.858534226711935,640625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
347,174,10,5.172347545229287,-1210.8117331769088,6013083,-1210.8117314651304,35681250,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
15,8,6,2.2165107778299684,-19.12634833392025,608792,-19.126348240403388,511459,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,2.5816205517816306,-6.903276260678817,198334,-6.903276219049959,115167,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,1.891238998218776,-3.8442846247300384,210416,-3.8442846224092815,128042,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
187,94,10,4.49353273454581,-615.4422124269202,3137958,-615.4422110510131,61220416,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,0.02596341864440771,-1.3416134573504825,491333,-1.3416134573485072,223000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
67,34,4,5.301800042968969,-161.22841757403995,1281500,-161.22841651003853,1028125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,5,1.8620886235707355,-6.5630576485510606,259750,-6.563057675050435,147166,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,1.4419768998860816,-2.775617357436328,91791,-2.775617360095296,52208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,5,0.7589475927507201,-6.5637218933509365,183666,-6.563721896881944,88000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,5,2.006186638766204,-6.4445156807121755,219416,-6.4445156912454005,104625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
597,299,9,5.009355297607797,-2139.7373287852433,3018500,-2139.7373332156462,38126708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,7,3.53445120636355,-9.494693575192134,600292,-9.494693540516884,280750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,0.005768828822724503,2.3284729283356564,925875,2.328472928335663,274666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,9,4.818344914752804,-27.484781989386004,4264542,-27.484782029563373,1066917,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,0.967429641339816,-5.442738910379315,383875,-5.442738911344305,251625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,4,0.7943915397577898,-9.144552806758316,132542,-9.14455280673988,86250,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,5,1.0311815304664171,-3.8831780457994025,153250,-3.8831780519073233,91375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
383,192,5,3.8664579538593498,-1004.5686375473879,1053583,-1004.5686172944944,9133375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
19,10,8,5.158134610588007,-49.309940647228515,956708,-49.30994067827238,1075209,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
41,21,8,4.85784360067845,-115.5329824672597,2778917,-115.53298241705471,5430083,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
69,35,2,4.58292203886478,-155.80272626458253,276208,-155.80272648731318,590459,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,4.977915582442947,-11.42681445886382,615750,-11.426814317689873,252583,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
15,8,10,3.2704758202133655,-32.17620328780776,1272209,-32.1762034761764,1516916,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,8,3.245917743571211,-13.156119035331395,715375,-13.156119044163761,450709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,0.46269666959028044,-2.681102561570001,1641000,-2.6811025618126996,264833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,2.319463672713401,-5.927390197884394,345792,-5.92739018475395,168042,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9,5,5,3.6087355222431725,-15.84271155804403,320875,-15.842711535000003,254833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,0.0310704804973303,0.8421838566322031,372959,0.8421838566333104,249583,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
