node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType,rel_tolerance
7,4,4,1.7583897221245963,-12.626765958630966,280709,-12.62676597492952,507417,false,1,DormandPrince54Integrator,RANDOM,3.7975599325859024E-8
7,4,4,0.8109914839781912,-3.3357154274856136,290417,-3.3357154354712777,467667,false,1,DormandPrince54Integrator,RANDOM,1.566801150339819E-8
7,4,2,4.917622701045146,-14.73197273766056,193625,-14.731972748922647,123458,false,1,DormandPrince54Integrator,RANDOM,4.834983780228327E-9
3,2,2,0.9882630186591396,-2.7464246771668357,104750,-2.746424678732941,49000,false,1,DormandPrince54Integrator,RANDOM,1.112063711219031E-8
373,187,9,4.958143267822029,-1237.9409372999448,2175625,-1237.9409416747476,23934000,false,1,DormandPrince54Integrator,RANDOM,5.858665640458732E-8
3,2,6,2.2704923775141794,-6.9521159220678275,259917,-6.952118117165941,197958,false,1,DormandPrince54Integrator,RANDOM,1.441330231673987E-6
31,16,6,3.1412131757953605,-77.12841127500013,360208,-77.12839489519199,1160958,false,1,DormandPrince54Integrator,RANDOM,8.7712896835101E-7
69,35,9,4.97745801723856,-219.2301486321043,1015250,-219.23014858078477,6216625,false,1,DormandPrince54Integrator,RANDOM,1.4467649385546106E-7
5,3,2,4.907964164514617,-10.537019429410375,129166,-10.537020139709064,92000,false,1,DormandPrince54Integrator,RANDOM,2.8290383074221473E-7
7,4,5,1.0602570771348403,-9.710023524855856,206250,-9.710023541076719,205250,false,1,DormandPrince54Integrator,RANDOM,6.1663797641473245E-9
23,12,5,3.7642191092949053,-53.993660862440564,494208,-53.99366080873491,696333,false,1,DormandPrince54Integrator,RANDOM,2.643436523369386E-9
13,7,7,4.144787258072233,-34.35461610038986,383500,-34.35464267372867,560917,false,1,DormandPrince54Integrator,RANDOM,1.9237734019524742E-6
29,15,7,4.159304403235165,-72.44276932948502,444750,-72.44277233462078,1115917,false,1,DormandPrince54Integrator,RANDOM,3.9835497927144756E-7
21,11,5,2.455314475118553,-32.29492285998265,211333,-32.294921298210895,520417,false,1,DormandPrince54Integrator,RANDOM,5.474436216437308E-6
3,2,2,1.235904357274492,-2.261534876221051,96042,-2.261534876924743,55208,false,1,DormandPrince54Integrator,RANDOM,2.605140039016126E-9
61,31,7,3.446585696201878,-148.20270423153556,670833,-148.2027035248392,2218083,false,1,DormandPrince54Integrator,RANDOM,3.888334147663935E-8
13,7,2,1.4698114201088763,-7.510608569033851,105375,-7.510608636662532,145000,false,1,DormandPrince54Integrator,RANDOM,4.0025208902928595E-6
7,4,2,2.3395787297238386,-8.779109702420993,95125,-8.779109758283091,89542,false,1,DormandPrince54Integrator,RANDOM,6.526142417175765E-6
23,12,8,2.734557390569587,-54.833803890861596,392542,-54.83379042569271,1473584,false,1,DormandPrince54Integrator,RANDOM,1.8079956365089397E-6
3,2,6,0.7300893650693024,-6.16073897839381,227750,-6.160738987564058,127083,false,1,DormandPrince54Integrator,RANDOM,5.932343533859227E-9
3,2,3,0.3441639590086376,-2.1378107453290722,106834,-2.1378107453731783,53166,false,1,DormandPrince54Integrator,RANDOM,1.0575460010109008E-6
7,4,2,1.9094917655150074,-5.552428993036517,96083,-5.552429312544274,97708,false,1,DormandPrince54Integrator,RANDOM,1.0476969601798134E-6
3,2,6,0.3462205735773227,-5.003677410672434,241708,-5.003677410670081,114541,false,1,DormandPrince54Integrator,RANDOM,7.708483162727493E-6
3,2,4,2.8861086459569423,-4.858499637582165,160625,-4.858499913439575,106750,false,1,DormandPrince54Integrator,RANDOM,3.0399629934933697E-7
3,2,8,0.8495922006783124,-6.063829014658912,343250,-6.063829020630051,190208,false,1,DormandPrince54Integrator,RANDOM,2.099051401017466E-9
5,3,10,1.0413709125332304,-11.30585521073272,503208,-11.305855347285764,543708,false,1,DormandPrince54Integrator,RANDOM,1.0101441169204013E-7
3,2,3,3.500072429772812,-5.804361268796502,244667,-5.804361267540312,98584,false,1,DormandPrince54Integrator,RANDOM,3.2694834893151013E-9
7,4,3,4.407371798300986,-11.183035892170695,120333,-11.183039851052682,114625,false,1,DormandPrince54Integrator,RANDOM,2.485815286126012E-6
9,5,3,3.6053230185501195,-20.851765893482177,165292,-20.851758812805432,213083,false,1,DormandPrince54Integrator,RANDOM,1.1747435405763946E-6
19,10,2,3.498376709340759,-31.125110064656905,144750,-31.125110479772495,211292,false,1,DormandPrince54Integrator,RANDOM,8.55291513875507E-8
3,2,2,4.1357303546575,-9.169129547948012,204917,-9.169129417716585,79166,false,1,DormandPrince54Integrator,RANDOM,8.29557313304046E-9
25,13,9,4.522088256527818,-70.5052278556906,1888583,-70.5052277686636,2326209,false,1,DormandPrince54Integrator,RANDOM,1.2828412585001047E-9
5,3,5,1.9484250218574595,-8.599412385604474,199875,-8.599412518365503,198875,false,1,DormandPrince54Integrator,RANDOM,7.770566356734163E-8
11,6,5,0.44082137921561404,-6.289260352293606,183125,-6.2892603524270045,211167,false,1,DormandPrince54Integrator,RANDOM,3.844399799410415E-7
27,14,2,2.4839095927893573,-48.55366889742271,127208,-48.55367008286569,265000,false,1,DormandPrince54Integrator,RANDOM,2.18056130450027E-7
3,2,3,3.8690305418649498,-6.634613567101967,135125,-6.634613507303772,80916,false,1,DormandPrince54Integrator,RANDOM,8.896890922812894E-8
3,2,5,0.6144231528711691,-0.9126417383784583,177333,-0.912641738331437,97042,false,1,DormandPrince54Integrator,RANDOM,3.1994922390042136E-9
9,5,5,1.0913163768343996,-4.3426385272315375,183833,-4.342638527955057,213750,false,1,DormandPrince54Integrator,RANDOM,2.2243763293412012E-6
3,2,4,1.1467676812296246,-5.532632317173108,137958,-5.53263239002788,78084,false,1,DormandPrince54Integrator,RANDOM,2.1637387826038936E-8
37,19,3,1.732914693709534,-47.98678957661555,154375,-47.98678932945527,395500,false,1,DormandPrince54Integrator,RANDOM,3.4698456196265144E-7
23,12,6,3.675643297893404,-63.20841968724942,264000,-63.20928600193345,845375,false,1,DormandPrince54Integrator,RANDOM,5.01213466226239E-6
3,2,6,0.06918355450280633,-1.5752239503515488,200166,-1.5752239503515462,100334,false,1,DormandPrince54Integrator,RANDOM,2.0904703675714256E-7
3,2,4,0.43457766946116805,-3.339691216305762,134291,-3.3396912164075396,67375,false,1,DormandPrince54Integrator,RANDOM,5.96818361783446E-8
3,2,9,0.5203126174865458,-0.5701564448870522,404500,-0.5701564455243451,239375,false,1,DormandPrince54Integrator,RANDOM,1.2957061393839835E-8
3,2,9,0.4822233867840259,-4.803606006898111,431333,-4.803606006806149,272166,false,1,DormandPrince54Integrator,RANDOM,1.0476956971494703E-7
3,2,10,2.795849936565131,-8.718746211830064,523417,-8.718746192888162,418292,false,1,DormandPrince54Integrator,RANDOM,3.1150204698232803E-6
3,2,3,0.38578281867408304,0.03915009623722199,109583,0.039150096045666105,55416,false,1,DormandPrince54Integrator,RANDOM,1.3533678743427064E-9
43,22,6,3.4157405856292913,-94.61328797024849,381708,-94.61327425014808,1144292,false,1,DormandPrince54Integrator,RANDOM,4.371043802084063E-7
47,24,2,4.705652048514219,-85.8158735202424,150208,-85.81591664211686,405541,false,1,DormandPrince54Integrator,RANDOM,3.2537941925119757E-6
3,2,4,0.3754735193130282,-3.167563809176435,126833,-3.167563809211855,66917,false,1,DormandPrince54Integrator,RANDOM,1.960617531342126E-7
5,3,7,2.93887527405639,-9.632260899798748,281709,-9.632263078292292,320583,false,1,DormandPrince54Integrator,RANDOM,8.43144530252591E-6
5,3,9,0.8760082217787363,-10.393535327705758,439167,-10.393535332386637,353166,false,1,DormandPrince54Integrator,RANDOM,1.8956392505912692E-8
9,5,8,2.849485230859064,-20.67699941733525,646333,-20.676999729513767,525709,false,1,DormandPrince54Integrator,RANDOM,1.4362646219948525E-8
3,2,7,1.204527229130465,-7.9195496405736705,278709,-7.919549678748709,154250,false,1,DormandPrince54Integrator,RANDOM,5.315505625113415E-8
13,7,8,3.7287875247201123,-30.7263913649086,378125,-30.726364332011016,870125,false,1,DormandPrince54Integrator,RANDOM,3.683177797979255E-6
3,2,6,0.03657833847623804,-0.1797168312462828,263000,-0.17971683124628812,117709,false,1,DormandPrince54Integrator,RANDOM,7.736303741316083E-9
3,2,4,1.953290049106674,-3.6812173828503023,235083,-3.6812173784501803,111084,false,1,DormandPrince54Integrator,RANDOM,9.100679409137436E-9
23,12,7,2.9934523056397917,-45.722587376015994,3647625,-45.72258726288055,1045708,false,1,DormandPrince54Integrator,RANDOM,3.2748816045603504E-9
3,2,2,0.7437533489147252,-1.41985840928657,100875,-1.4198584093117754,45792,false,1,DormandPrince54Integrator,RANDOM,1.9201867009324214E-8
3,2,4,4.710176634442042,-8.456500048608055,158542,-8.456500047126212,103208,false,1,DormandPrince54Integrator,RANDOM,4.662871851418108E-7
3,2,3,3.8699728377010425,-7.617039930736896,195125,-7.6170399103162385,101417,false,1,DormandPrince54Integrator,RANDOM,9.888469902714658E-9
15,8,7,3.727979906587718,-43.27337354286142,621500,-43.273373392966505,891167,false,1,DormandPrince54Integrator,RANDOM,4.742486852448738E-9
25,13,5,3.813950619968719,-49.48922270991196,1053375,-49.48922270524123,749833,false,1,DormandPrince54Integrator,RANDOM,3.2574159869750487E-9
125,63,2,4.490547765953931,-294.19381900831615,317042,-294.19381601127947,969292,false,1,DormandPrince54Integrator,RANDOM,6.111672608888014E-8
13,7,4,3.773924169822909,-25.85158841768169,185250,-25.851587609032645,331459,false,1,DormandPrince54Integrator,RANDOM,2.679227580956884E-7
3,2,2,0.06929246533834088,1.9488629211088642,102167,1.9488629211088468,54000,false,1,DormandPrince54Integrator,RANDOM,7.957929829176208E-8
41,21,7,3.804410482489511,-109.42208076376373,799292,-109.42208073121301,1691125,false,1,DormandPrince54Integrator,RANDOM,4.1924517208385925E-9
3,2,8,2.757976118291103,-9.104497754794336,320166,-9.104497970816789,277625,false,1,DormandPrince54Integrator,RANDOM,6.982994560190327E-7
5,3,10,2.37814773253437,-10.671189384994104,655167,-10.671189360934948,635291,false,1,DormandPrince54Integrator,RANDOM,3.3481393731784735E-8
5,3,2,1.0537718632244653,-5.586799760488507,84375,-5.586799760845622,57167,false,1,DormandPrince54Integrator,RANDOM,1.86718221289967E-8
19,10,5,3.3535725778299326,-44.957454781223504,174042,-44.957435685522285,451875,false,1,DormandPrince54Integrator,RANDOM,2.7293397808046662E-6
129,65,5,3.7496514478265786,-360.0108153956567,391583,-360.01081239748464,2934000,false,1,DormandPrince54Integrator,RANDOM,4.781741984498008E-7
367,184,4,4.140943650558364,-1133.870271714242,913167,-1133.8702714404928,5158084,false,1,DormandPrince54Integrator,RANDOM,5.812485747746154E-9
5,3,9,1.9898306430902635,-10.173535588071795,398583,-10.173536177317251,547750,false,1,DormandPrince54Integrator,RANDOM,1.1083714950670584E-6
3,2,8,0.9888569360746818,-7.985733778710337,335375,-7.985733789178681,204334,false,1,DormandPrince54Integrator,RANDOM,1.6167024173147887E-6
9,5,8,1.440114806006092,-13.206643516654164,305917,-13.206643564863711,513709,false,1,DormandPrince54Integrator,RANDOM,4.710535670044188E-7
269,135,8,3.29506104120225,-854.5742090036056,1333375,-854.5754278789173,13544375,false,1,DormandPrince54Integrator,RANDOM,4.065258854588494E-6
383,192,9,4.423460423383623,-1303.620848704315,1983000,-1303.6206414518329,26469125,false,1,DormandPrince54Integrator,RANDOM,2.2143520687314317E-6
13,7,6,2.941412541533107,-25.3941332226518,487625,-25.394133218615654,447708,false,1,DormandPrince54Integrator,RANDOM,9.431897550267415E-9
3,2,6,0.7155226113546731,-0.7390283571972845,225125,-0.739028365138645,113625,false,1,DormandPrince54Integrator,RANDOM,2.1114432728547765E-7
17,9,9,2.8404206336072906,-36.53199878402666,548917,-36.53199933879994,1103083,false,1,DormandPrince54Integrator,RANDOM,1.7996026828676406E-7
1605,803,8,4.716403272228932,-6257.348132977595,4225208,-6257.348140774309,68676334,false,1,DormandPrince54Integrator,RANDOM,9.325985155734555E-8
9,5,3,1.2840672401363733,-9.604084440324382,196750,-9.60408450307206,129250,false,1,DormandPrince54Integrator,RANDOM,4.336763056767799E-9
5,3,7,1.5186318419724492,-10.335892358704955,263500,-10.33589242444592,239750,false,1,DormandPrince54Integrator,RANDOM,4.119700225766351E-8
23,12,3,3.5058712889135224,-39.993792773771375,120667,-39.993780070411646,240584,false,1,DormandPrince54Integrator,RANDOM,1.1421847505064147E-6
27,14,5,3.0148292528037897,-39.35418631904129,378167,-39.35418661213535,612625,false,1,DormandPrince54Integrator,RANDOM,4.154202902003737E-8
3,2,3,0.20986071944663842,-0.6928873439446939,100208,-0.6928873439486947,50500,false,1,DormandPrince54Integrator,RANDOM,3.8180317866883706E-6
13,7,7,3.04581516272507,-31.45747936486647,250250,-31.457484973970523,581125,false,1,DormandPrince54Integrator,RANDOM,4.133107481660819E-6
3,2,2,1.2117375502707606,-2.938057611015817,82250,-2.9380576217268923,41666,false,1,DormandPrince54Integrator,RANDOM,2.7244378033013927E-9
9,5,7,1.0513691895407773,-10.663065324467897,231000,-10.663065367583977,288208,false,1,DormandPrince54Integrator,RANDOM,3.574037033405213E-8
7,4,8,2.244852106325212,-12.291560699265247,715917,-12.291565880041428,384167,false,1,DormandPrince54Integrator,RANDOM,5.801566305222804E-6
3,2,6,1.9057665414102236,-5.739634030685597,323542,-5.739634041467221,159500,false,1,DormandPrince54Integrator,RANDOM,3.4172315945540016E-9
9,5,10,2.7813565079822977,-18.56832331790765,1822416,-18.568323304027647,1019500,false,1,DormandPrince54Integrator,RANDOM,5.268744781603916E-9
3,2,4,0.12806444869097766,-1.299894190695789,147958,-1.2998941906960333,80833,false,1,DormandPrince54Integrator,RANDOM,9.390276861484125E-6
15,8,2,2.8026838082938585,-24.841796297400283,107041,-24.841796061409973,144625,false,1,DormandPrince54Integrator,RANDOM,1.168369054434992E-7
