node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
11,6,7,2.916612787085045,-27.317199755500194,957125,-27.31719957383744,579167,false,1,DormandPrince54Integrator,RANDOM
3,2,4,0.9726327508104965,-4.882358237769198,240500,-4.882358237779732,71000,false,1,DormandPrince54Integrator,RANDOM
3,2,9,2.550907695932061,-8.710727008518358,1191833,-8.710727003322003,456834,false,1,DormandPrince54Integrator,RANDOM
5,3,5,1.4028954387714687,-11.771531610239265,337750,-11.771531618966328,118000,false,1,DormandPrince54Integrator,RANDOM
3,2,5,2.5633676244867623,-5.52033410610953,402875,-5.520334113059304,139375,false,1,DormandPrince54Integrator,RANDOM
3,2,2,4.656035156058601,-12.001031773850274,256375,-12.001031584238001,86333,false,1,DormandPrince54Integrator,RANDOM
91,46,9,2.9877042698696235,-239.9726475966359,1587375,-239.97263871529682,6322125,false,1,DormandPrince54Integrator,RANDOM
11,6,7,3.128940491724337,-19.63780165857185,803708,-19.637801584254888,520708,false,1,DormandPrince54Integrator,RANDOM
3,2,9,1.08327086171917,-4.759661651353561,819917,-4.759661692566652,277791,false,1,DormandPrince54Integrator,RANDOM
335,168,6,4.4570615435878045,-1082.098880581136,5331917,-1082.098898637265,8980333,false,1,DormandPrince54Integrator,RANDOM
5,3,3,2.348232177819478,-6.829669324912689,217417,-6.8296694604986685,79917,false,1,DormandPrince54Integrator,RANDOM
3,2,2,4.3545482151922785,-9.182448207529676,170250,-9.182448223843169,65834,false,1,DormandPrince54Integrator,RANDOM
19,10,8,4.790695321241533,-54.528745151918805,1508458,-54.52874703594017,1276291,false,1,DormandPrince54Integrator,RANDOM
57,29,6,4.03437641605559,-134.84313030376725,815875,-134.8431247211857,1886083,false,1,DormandPrince54Integrator,RANDOM
31,16,8,2.4628366942685953,-54.90629703864879,919625,-54.90629658356782,1333209,false,1,DormandPrince54Integrator,RANDOM
159,80,5,4.084725329603361,-458.76639887888126,744750,-458.7664065235723,3621834,false,1,DormandPrince54Integrator,RANDOM
19,10,9,2.5034067979964583,-44.28415221750157,1144375,-44.284149932842695,1428083,false,1,DormandPrince54Integrator,RANDOM
5,3,3,1.5660191687484704,-7.086215249645521,187000,-7.086215252820764,81459,false,1,DormandPrince54Integrator,RANDOM
5,3,6,0.9719393952051547,-7.10168873506157,417000,-7.101688727586478,172000,false,1,DormandPrince54Integrator,RANDOM
13,7,3,2.832393074775519,-17.823315436214454,226042,-17.823315962802166,195125,false,1,DormandPrince54Integrator,RANDOM
85,43,2,4.119436779696412,-192.0043959209255,238250,-192.00439050706166,666959,false,1,DormandPrince54Integrator,RANDOM
3,2,5,4.017314222589097,-9.415199828605507,507250,-9.415199333673288,150209,false,1,DormandPrince54Integrator,RANDOM
3,2,4,0.8472778464629288,-0.7313148346219965,242125,-0.7313148384819013,77916,false,1,DormandPrince54Integrator,RANDOM
3,2,9,1.3691627503950405,-6.065770098632875,761167,-6.0657701135506805,337042,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.4945098078057758,-9.011692368226589,692834,-9.01169236839983,218666,false,1,DormandPrince54Integrator,RANDOM
