node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
9,5,4,1.873234796022612,-17.203239552970523,35793750,-17.20323962807939,880833
3,2,2,1.7014396778364094,-4.158198338329577,3640291,-4.158198395022641,73500
3,2,6,1.6108369890341745,-4.283207080858743,9783291,-4.283207111131228,577583
3,2,6,0.27051795909529164,-2.421965601882094,12466292,-2.4219656018958418,161292
17,9,10,2.69499241499007,-34.28422920031385,68931459,-34.284229042037445,1875625
3,2,4,3.478595135685738,-8.334788454305654,14993125,-8.334788383761314,283333
5,3,2,2.589580032414938,-4.8953333935267604,8707542,-4.895333470074407,187959
9,5,5,1.1467091322867051,-13.534007969519466,5356625,-13.534008020112518,188041
23,12,3,3.655526077676048,-38.44326520857882,7332666,-38.44326515020121,243917
19,10,7,4.196654404577864,-51.67764186791764,24190416,-51.67764134150936,1120667
3,2,5,3.9424106318464984,-8.4467076975927,13933208,-8.44670764278752,408625
3,2,9,0.854657661780584,-5.299467805144905,10321291,-5.2994678070313,276042
19,10,3,2.3015032737297885,-29.12665437001989,7221791,-29.126654627610055,234042
5,3,3,2.9804663091089183,-7.9926080000388575,9480125,-7.992607922822174,98292
3,2,5,0.01673707846870487,-1.7241963350524299,5305958,-1.7241963350524174,196500
3,2,5,0.5878066728397163,-2.0197450660091474,3133292,-2.019745066698564,86875
37,19,5,2.5607110397700965,-59.72003839563621,15696500,-59.720037905119696,1913292
7,4,2,3.424228668124783,-12.111069752882052,4671083,-12.111069691747444,81833
31,16,9,2.3394780578947687,-68.43320201940831,42467250,-68.43320154031372,2088375
3,2,9,1.4193064931568604,-5.939711152777946,13947667,-5.939711154404993,909583
7,4,10,4.791781431440082,-21.298639375414275,24717375,-21.297497659399603,2127750
5,3,9,1.422914164962528,-9.47020044323695,29037125,-9.470200475024308,437833
3,2,9,1.590347714309811,-6.515371893842639,45821917,-6.515371926085123,694834
35,18,8,1.966791204202104,-65.72443066408555,11528042,-65.72443029879379,1747500
343,172,10,4.217020464135619,-1161.0652837153493,72472333,-1161.065500014735,41842875
175,88,8,3.772514637353125,-559.8148231247635,27765667,-559.8148224548556,9949459
13,7,9,4.385252922704158,-34.648329115175784,27126250,-34.648340307915376,2407959
7,4,5,4.571942633088566,-18.401438946088383,18388083,-18.401439394278288,592542
7,4,2,1.6338109962377674,-4.203986995546929,4602000,-4.2039872047094144,107958
