node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,useRandomInitial
5,3,2,1.3830713825752288,-3.071274853490912,276042,-3.071274888936035,57791,true,8,DormandPrince54Integrator,false
111,56,7,3.30054363157354,-323.87855727067586,2471584,-323.87855481708505,3772875,true,8,DormandPrince54Integrator,false
3,2,3,1.0180182150844326,-3.0551128320171825,107125,-3.0551128336624234,55500,false,8,DormandPrince54Integrator,true
13,7,10,1.8263149144797581,-20.602873302683378,726583,-20.602872689108374,863959,false,8,DormandPrince54Integrator,true
7,4,6,1.2994559219462385,-11.5951516493398,335750,-11.595151765764557,261583,false,8,DormandPrince54Integrator,true
5,3,4,0.551001456366417,-1.5848433307978935,540041,-1.5848433311551986,80208,true,8,DormandPrince54Integrator,false
7,4,2,3.374803236579181,-11.767719305073461,328208,-11.767719316427325,102209,true,8,DormandPrince54Integrator,false
171,86,5,4.517148003378923,-463.14174534209275,719375,-463.1417378486119,3358458,false,8,DormandPrince54Integrator,true
13,7,9,2.4452666147073323,-29.004029101475673,711834,-29.00402798897489,1028959,false,8,DormandPrince54Integrator,true
3581,1791,6,5.401007724803746,-14639.961495167534,8022000,-14639.961471810817,91528916,false,8,DormandPrince54Integrator,false
3,2,8,2.6677674585923032,-8.703728798474241,952167,-8.703728726633162,276834,true,8,DormandPrince54Integrator,true
3,2,6,0.2091840031119892,-0.6180323785354018,314792,-0.6180323785375981,97459,true,8,DormandPrince54Integrator,true
3,2,3,0.4198446483464766,-1.2674886292727159,377792,-1.2674886292785643,50667,true,8,DormandPrince54Integrator,false
3,2,10,0.9484517983223234,-4.348132217808875,918583,-4.348132224736965,388375,false,8,DormandPrince54Integrator,false
433,217,4,3.128945803218255,-1237.9297176898588,956584,-1237.929699099543,5390333,true,8,DormandPrince54Integrator,true
3,2,8,1.9893395871200799,-5.412341372533936,2363750,-5.412341366552097,227583,true,8,DormandPrince54Integrator,false
71,36,2,4.530357491599318,-164.83295649511385,276750,-164.8329559081517,564166,true,8,DormandPrince54Integrator,true
3,2,3,1.4619482489647322,-4.480311190393515,111000,-4.48031120478886,57625,false,8,DormandPrince54Integrator,true
25,13,10,4.964898451231144,-72.71916231806854,2075167,-72.71915742586273,2285708,false,8,DormandPrince54Integrator,false
3,2,7,5.104785074623729,-10.30471170479715,1145875,-10.304711512370966,306042,true,8,DormandPrince54Integrator,true
5,3,4,2.0780940323088672,-9.661696225392546,185250,-9.661696316505283,90625,false,8,DormandPrince54Integrator,true
5,3,5,3.929254439282893,-9.91702588003654,397083,-9.91702585346843,173208,false,8,DormandPrince54Integrator,true
25,13,7,3.2547229508286444,-62.70538857581916,885708,-62.705389193522095,1134417,true,8,DormandPrince54Integrator,true
67,34,8,4.214112225014884,-174.58190024092568,3644500,-174.58189987042763,3619333,true,8,DormandPrince54Integrator,false
5,3,3,1.9672858593551954,-5.306854804891978,166291,-5.306854824939542,75167,true,8,DormandPrince54Integrator,true
41,21,5,4.216576019891259,-86.34636970696202,596458,-86.34636936641661,800458,true,8,DormandPrince54Integrator,true
13,7,10,3.0362018017896397,-29.37415669707986,4578292,-29.374156623521113,1281959,true,8,DormandPrince54Integrator,false
25,13,3,2.5145154581390186,-37.03815195737812,506042,-37.038151786963795,323958,true,8,DormandPrince54Integrator,false
3,2,6,1.8869001024143568,-3.031820544029397,1325583,-3.0318205657560333,147666,true,8,DormandPrince54Integrator,false
869,435,3,3.5102707668673947,-2503.469342378569,1122334,-2503.4692083229315,8393000,false,8,DormandPrince54Integrator,false
3,2,5,2.222108210241848,-6.129510977575733,299875,-6.1295109432983805,97417,true,8,DormandPrince54Integrator,true
305,153,9,5.1591959970979095,-1002.9596363960629,2793417,-1002.9596629974753,20240625,false,8,DormandPrince54Integrator,false
3,2,6,1.4128332727486017,-4.325747468511542,1199208,-4.325747470147678,106542,true,8,DormandPrince54Integrator,false
3,2,4,0.38982873852998323,-1.962239262935654,205667,-1.9622392629572154,51500,false,8,DormandPrince54Integrator,false
2731,1366,3,4.120436293262664,-9670.62551811759,3037625,-9670.625186085292,27338833,false,8,DormandPrince54Integrator,true
7,4,7,0.8969200445017873,-10.42092765283604,1473042,-10.420927663336059,201292,true,8,DormandPrince54Integrator,false
21,11,7,3.208774907122137,-34.77280656488324,959708,-34.77280644869412,780125,true,8,DormandPrince54Integrator,true
3,2,10,0.40749280688973294,-4.397758039713834,2773500,-4.397758040886782,310875,true,8,DormandPrince54Integrator,false
3,2,5,0.7785524843385325,-3.3447572780667465,214625,-3.3447572796811564,78792,false,8,DormandPrince54Integrator,true
191,96,7,3.608713677315416,-554.0872116560197,1128834,-554.087201476494,6526667,false,8,DormandPrince54Integrator,true
3,2,3,2.9898193236246553,-5.101534495536008,161916,-5.101534591332996,72791,false,8,DormandPrince54Integrator,true
47,24,6,4.981559161932147,-116.09342068902713,908167,-116.09341914772783,1339333,false,8,DormandPrince54Integrator,false
5,3,7,0.6681601785620217,-5.221957385736419,500208,-5.221957386097589,187083,false,8,DormandPrince54Integrator,false
3,2,6,0.4595505616189814,-3.3467446153269065,392833,-3.3467446148764717,89459,true,8,DormandPrince54Integrator,true
23,12,9,4.058039453880666,-58.92489095088895,1444167,-58.924891283422355,1822083,false,8,DormandPrince54Integrator,false
3,2,7,0.08497921656544316,0.8092529270776041,415875,0.8092529264550119,124291,true,8,DormandPrince54Integrator,true
71,36,5,3.7591922485249722,-163.36774494078972,616875,-163.3677449484564,1365125,true,8,DormandPrince54Integrator,true
49,25,3,4.354861956352727,-102.51932603825995,318084,-102.51932756817116,525333,true,8,DormandPrince54Integrator,true
299,150,5,5.354092615766255,-893.2281384406917,992625,-893.2281315082827,6486334,false,8,DormandPrince54Integrator,true
5,3,8,1.048576146862676,-8.300586895975158,1926875,-8.30058690092923,293166,true,8,DormandPrince54Integrator,false
13,7,7,4.550849503077375,-33.97326299146766,676666,-33.973263386371556,599916,false,8,DormandPrince54Integrator,true
3,2,10,0.640587747794135,-3.4727325105363565,719959,-3.4727325113061687,322958,false,8,DormandPrince54Integrator,true
3,2,10,1.0835592817131645,-4.550973591868769,712541,-4.550973589660334,290250,false,8,DormandPrince54Integrator,true
2483,1242,6,5.2509933721843085,-9986.764272714763,5668834,-9986.764327511813,61580042,false,8,DormandPrince54Integrator,false
19,10,2,2.6214211075605682,-34.295122945171755,159041,-34.29512298461729,144500,false,8,DormandPrince54Integrator,false
33,17,7,3.006429320389721,-66.4909299029256,2361791,-66.49092962024577,1134042,true,8,DormandPrince54Integrator,false
3,2,2,0.07388055643999142,1.5768201161718518,72167,1.5768201161718531,35125,false,8,DormandPrince54Integrator,true
15,8,3,3.102622782406392,-17.25869727774684,144292,-17.258697175072395,171000,false,8,DormandPrince54Integrator,true
5,3,4,2.7566792135376414,-9.351170128428308,214375,-9.351170017635067,98041,false,8,DormandPrince54Integrator,true
7,4,2,1.0283282022063371,-6.244837946579357,116625,-6.244837957410281,53459,true,8,DormandPrince54Integrator,true
3,2,2,1.4293658437054064,-3.9811317964723396,78834,-3.98113187446732,61125,false,8,DormandPrince54Integrator,true
245,123,3,5.087479666432322,-720.50783605118,602708,-720.5078252404878,2837167,true,8,DormandPrince54Integrator,true
279,140,9,5.308302362570101,-976.4494347338386,2660291,-976.4494547838046,19255500,false,8,DormandPrince54Integrator,false
3,2,3,0.8917195087298824,-0.6948318116645018,112042,-0.6948318257147428,53709,false,8,DormandPrince54Integrator,true
3,2,10,1.2052762894103277,-6.540818659777205,3212875,-6.5408186809817845,408209,true,8,DormandPrince54Integrator,false
5,3,5,2.1514747403911563,-10.366270131000844,380250,-10.366270271697443,152000,true,8,DormandPrince54Integrator,true
51,26,2,3.282222198981435,-89.63002238213711,374416,-89.63001587327224,408542,true,8,DormandPrince54Integrator,false
3,2,5,1.0170896477697835,-3.766418366366914,766708,-3.7664183747016318,77042,true,8,DormandPrince54Integrator,false
3,2,8,1.5807040978010267,-5.970324338689906,2165583,-5.970324376129231,248334,true,8,DormandPrince54Integrator,false
123,62,10,4.35767125509129,-372.77280970500794,2954083,-372.77280968719435,10878542,true,8,DormandPrince54Integrator,true
3,2,9,3.4730845582601297,-10.049468048915223,1035542,-10.049468014619787,362375,false,8,DormandPrince54Integrator,true
25,13,4,2.3976432006832584,-40.94875362606601,201500,-40.94875539832919,372583,false,8,DormandPrince54Integrator,true
19,10,3,3.1887388175574625,-25.82079474478887,496541,-25.82079444092375,172375,true,8,DormandPrince54Integrator,false
27,14,3,1.3373805293287546,-30.252430364895005,172333,-30.25243044458757,277375,false,8,DormandPrince54Integrator,false
95,48,6,5.068188407495509,-246.44311359187634,1051750,-246.44311336612068,2579584,false,8,DormandPrince54Integrator,false
3,2,4,0.6160182272858158,-3.927752179912843,217791,-3.9277521803786155,51750,true,8,DormandPrince54Integrator,true
629,315,3,4.725417707764698,-1865.7067183427935,904583,-1865.7066704970016,5586375,false,8,DormandPrince54Integrator,false
3,2,6,0.9080018971729242,-6.640611387352195,369125,-6.640611398068814,102083,false,8,DormandPrince54Integrator,false
157,79,2,4.396246095673791,-370.02401984761667,276500,-370.0240064074601,1190667,false,8,DormandPrince54Integrator,true
17,9,6,1.8061120804154034,-31.072208650837958,489916,-31.072208893001505,452292,true,8,DormandPrince54Integrator,true
91,46,7,3.7391356517886885,-250.98417379094587,1400084,-250.98417160742287,3576583,true,8,DormandPrince54Integrator,true
3,2,8,2.3487468802854057,-9.575364811677074,846000,-9.575364772444383,258542,false,8,DormandPrince54Integrator,false
9,5,7,2.1089192718528293,-12.569972625490541,387417,-12.569972575418445,384208,false,8,DormandPrince54Integrator,true
3,2,6,0.05133387258819061,-0.20609051122023103,1089292,-0.20609051122022704,90875,true,8,DormandPrince54Integrator,false
3,2,6,1.1619338918186455,-3.970567759543402,1143958,-3.970567808621005,117917,true,8,DormandPrince54Integrator,false
311,156,6,4.615440482449502,-992.1861306622941,1306041,-992.1861291452699,8158208,false,8,DormandPrince54Integrator,false
705,353,7,5.378134038432197,-2560.133520096719,2736958,-2560.133552215324,24193000,false,8,DormandPrince54Integrator,false
7,4,6,0.7504817639530479,-2.3394333101480322,376041,-2.3394333092298263,195459,false,8,DormandPrince54Integrator,false
3,2,7,1.4526943348636936,-4.404653984212687,368834,-4.40465400903647,151709,false,8,DormandPrince54Integrator,true
449,225,7,4.609653786429972,-1297.1134442551643,2023875,-1297.1134107817038,14027125,false,8,DormandPrince54Integrator,true
9,5,3,3.841009433609071,-17.20589972314292,177167,-17.20590416076156,133250,false,8,DormandPrince54Integrator,true
3,2,2,0.3611443721287269,-1.345329133022946,97750,-1.3453291331460777,33917,false,8,DormandPrince54Integrator,false
9,5,7,1.8687586692844973,-12.015052490967607,556542,-12.015052594773374,360250,false,8,DormandPrince54Integrator,false
119,60,7,2.87196671476169,-324.7984919573337,2469792,-324.7984893558072,4064042,true,8,DormandPrince54Integrator,false
133,67,3,3.5724315218119136,-334.662951367408,411291,-334.6629512750368,1439042,true,8,DormandPrince54Integrator,true
37,19,9,4.359440178126884,-102.91826396198583,1591083,-102.91826450890615,3050458,false,8,DormandPrince54Integrator,false
89,45,10,4.930791990298953,-258.63202628296057,2176125,-258.63203614343655,7928834,false,8,DormandPrince54Integrator,true
7,4,9,1.4696011130142124,-14.310156169013224,2680250,-14.310156236991983,427708,true,8,DormandPrince54Integrator,false
15,8,4,1.424916703370973,-16.32140512807127,190167,-16.321405129584726,189417,false,8,DormandPrince54Integrator,true
69,35,9,3.8194511481642546,-208.0509882323605,1717333,-208.05099024457175,5072125,false,8,DormandPrince54Integrator,false
9,5,4,2.7928751820579243,-17.29897781859906,263792,-17.298977827190583,182209,true,8,DormandPrince54Integrator,true
3,2,2,0.15884922305454036,0.01946335996562576,85583,0.019463359965599114,36625,true,8,DormandPrince54Integrator,true
3,2,3,0.22972131876590607,1.3807303900028698,104542,1.3807303899913372,47625,false,8,DormandPrince54Integrator,true
3,2,4,0.7375296094773199,-0.9262993251320286,155333,-0.9262993292182023,70833,false,8,DormandPrince54Integrator,true
3,2,3,1.1593366894445496,-1.845537767004549,390542,-1.8455378634214314,55125,true,8,DormandPrince54Integrator,false
17,9,7,2.947649607545233,-36.342110868783095,542958,-36.34210987324978,629542,false,8,DormandPrince54Integrator,true
3,2,4,1.6253475785207268,-5.150280275646247,599250,-5.150280287148886,63500,true,8,DormandPrince54Integrator,false
31,16,7,4.0597250848292745,-61.944660114942664,1165875,-61.944659764572535,1198625,true,8,DormandPrince54Integrator,true
5,3,6,3.3690047187689296,-11.995661552669786,655125,-11.9956615046716,284750,true,8,DormandPrince54Integrator,true
3,2,3,2.097508571450903,-3.2255131339457552,408667,-3.2255131382639033,57625,true,8,DormandPrince54Integrator,false
419,210,5,4.324027006581973,-1366.0805660965852,1373292,-1366.0805679108837,8438917,true,8,DormandPrince54Integrator,true
9,5,2,3.184975412349114,-14.614730445575537,109834,-14.61473069215705,85125,false,8,DormandPrince54Integrator,false
297,149,3,2.842394954095919,-706.5336083186434,823625,-706.5335837219892,2821125,true,8,DormandPrince54Integrator,false
1431,716,10,4.679773291638103,-5697.58958919574,13779875,-5697.589576443093,112258916,true,8,DormandPrince54Integrator,false
3,2,3,0.7186267742647886,-4.239519939047469,399125,-4.239519945848691,49209,true,8,DormandPrince54Integrator,false
911,456,7,5.376314983990171,-3447.4938022622246,3249917,-3447.4938933957064,32076083,false,8,DormandPrince54Integrator,false
3,2,9,2.0466903460281083,-4.4659333708704345,3054375,-4.465933358183552,298250,true,8,DormandPrince54Integrator,false
41,21,5,3.6327454957523737,-86.11287123876767,1406334,-86.11287007436945,890084,true,8,DormandPrince54Integrator,false
3,2,4,1.027818853888206,-5.3574665230931355,157208,-5.357466522766311,60084,false,8,DormandPrince54Integrator,true
3,2,5,2.2252330756753023,-3.8852751277363944,972333,-3.8852752965970057,111958,true,8,DormandPrince54Integrator,false
73,37,7,3.4032666972421426,-190.4316667652986,959875,-190.4316666006942,2494959,false,8,DormandPrince54Integrator,false
453,227,2,3.891856528150789,-1207.4643850863968,677709,-1207.464375641674,3378709,true,8,DormandPrince54Integrator,true
39,20,6,2.3480814452468906,-71.16199165984847,659125,-71.16199114306085,1069459,true,8,DormandPrince54Integrator,true
7613,3807,7,5.295380746848721,-35619.52847987674,24895292,-35619.528195951556,259669041,true,8,DormandPrince54Integrator,true
3,2,10,0.4078090835400363,-2.9794151959463084,817333,-2.97941519583614,329875,false,8,DormandPrince54Integrator,true
3,2,9,0.4863086938243253,-3.3155881297080736,2241333,-3.315588130065344,229292,true,8,DormandPrince54Integrator,false
77,39,4,3.966691207225991,-180.1675900764152,398958,-180.16758931531024,1051958,false,8,DormandPrince54Integrator,false
3,2,5,0.6318871833598536,-2.5284181530926917,262583,-2.5284181596112894,88625,false,8,DormandPrince54Integrator,false
165,83,4,4.41605515119013,-420.96962355001216,499833,-420.96963000390656,2221625,false,8,DormandPrince54Integrator,true
5,3,3,2.7756093666082746,-10.081572116915035,121125,-10.08157192700184,78500,false,8,DormandPrince54Integrator,true
49,25,2,2.7931043091308063,-92.25578925326295,348292,-92.25578893695453,437542,true,8,DormandPrince54Integrator,false
7,4,5,3.6624160498662133,-15.579354889079745,360583,-15.57935525854418,209541,false,8,DormandPrince54Integrator,true
5,3,6,2.909435175267377,-12.145283722976414,1459875,-12.14528367784506,267041,true,8,DormandPrince54Integrator,false
9,5,4,1.7082891870822494,-11.627262649917268,224250,-11.62726293468762,161375,true,8,DormandPrince54Integrator,true
3,2,10,1.7326020189411626,-7.906318185206052,3593166,-7.906318213002702,399792,true,8,DormandPrince54Integrator,false
3,2,2,3.1187614315614254,-7.26521092713552,152125,-7.265210893032895,61500,false,8,DormandPrince54Integrator,false
3,2,9,0.666945781546769,-1.4339044061950952,2290792,-1.433904406577552,233708,true,8,DormandPrince54Integrator,false
3,2,6,0.04315431027033728,-1.2701900359476364,364834,-1.270190035947636,91000,false,8,DormandPrince54Integrator,false
91,46,8,1.9544300541848456,-201.11979775009695,3056667,-201.1197972272248,3831500,true,8,DormandPrince54Integrator,false
11,6,2,1.9869165634546353,-9.399034904372433,104875,-9.399035081636185,113291,false,8,DormandPrince54Integrator,true
3,2,9,1.1811191109069399,-5.405532376075954,2777584,-5.40553236428724,317125,true,8,DormandPrince54Integrator,false
15,8,10,4.4911321145653424,-39.30881414571399,2678125,-39.30881389965931,1866292,true,8,DormandPrince54Integrator,true
3,2,2,1.4399587911189244,-2.2048759194552403,120917,-2.2048759362100747,42542,true,8,DormandPrince54Integrator,true
3,2,2,3.148182033096606,-6.767294952778478,567708,-6.76729480548903,64167,true,8,DormandPrince54Integrator,false
7,4,3,5.087938600327638,-17.333447230554864,223167,-17.3334467606622,169834,false,8,DormandPrince54Integrator,true
93,47,8,4.620845163848947,-261.9257900543184,12631583,-261.92579042405293,4478125,true,8,DormandPrince54Integrator,true
375,188,7,4.082262753978764,-1183.5494370274762,1628000,-1183.5494480087618,13450375,false,8,DormandPrince54Integrator,true
381,191,10,5.459687582308714,-1385.2190696191055,3440917,-1385.2191019066258,32526125,false,8,DormandPrince54Integrator,true
3,2,10,0.1592618203710493,-2.3013967723005497,841500,-2.3013967722998903,241875,false,8,DormandPrince54Integrator,false
181,91,4,5.267235269687182,-489.5174520150538,584333,-489.51746217394157,2470833,false,8,DormandPrince54Integrator,true
49,25,3,5.111705211370742,-101.19654929749598,320667,-101.19654963628597,527459,true,8,DormandPrince54Integrator,true
3,2,8,0.05007165600678132,0.31569237079657153,422375,0.31569237079497947,157250,false,8,DormandPrince54Integrator,true
7,4,5,3.1505931317967573,-15.475682872783445,402500,-15.475682834915759,229833,false,8,DormandPrince54Integrator,false
3,2,4,1.624808018460034,-4.006499879316934,216625,-4.006500022181049,84417,true,8,DormandPrince54Integrator,true
3,2,5,0.4062945958400146,-2.10523252348875,270125,-2.105232523764962,78500,false,8,DormandPrince54Integrator,false
3,2,2,3.0615112420213473,-4.259449171534923,145084,-4.259449169655662,56667,false,8,DormandPrince54Integrator,false
11,6,8,3.3383559642661322,-23.97773376390652,2970417,-23.97773366980733,618500,true,8,DormandPrince54Integrator,false
3,2,4,1.350650481325848,-2.6935921215935292,589167,-2.693592139297116,68208,true,8,DormandPrince54Integrator,false
15,8,7,2.161497212716348,-33.77270715483202,596833,-33.77270719644855,574083,false,8,DormandPrince54Integrator,false
3,2,8,0.8596074066136323,-4.077297641995472,586959,-4.077297644779875,231791,false,8,DormandPrince54Integrator,false
3,2,3,0.16724895133381218,-0.918869472494673,139875,-0.918869472502234,44292,false,8,DormandPrince54Integrator,false
3,2,8,0.5531525500800929,-2.6946760921565946,443875,-2.69467609098078,189041,false,8,DormandPrince54Integrator,true
453,227,3,5.192536799565103,-1410.1832760214147,818792,-1410.183265796007,4636667,true,8,DormandPrince54Integrator,true
19,10,8,3.685249424683095,-48.35544598446488,862625,-48.35546440794292,1054292,false,8,DormandPrince54Integrator,true
9,5,10,3.160015129068324,-25.736736334033974,1090750,-25.736735039191725,876708,false,8,DormandPrince54Integrator,true
41,21,6,4.882680377987498,-83.7341489235238,1952208,-83.73414876394176,1059750,true,8,DormandPrince54Integrator,false
3,2,2,0.33317401510603595,0.8453909498964751,89208,0.8453909498501805,34959,true,8,DormandPrince54Integrator,true
79,40,10,4.229955171141594,-243.37440698790192,5899292,-243.37440633399092,7067959,true,8,DormandPrince54Integrator,false
19,10,3,2.6736721882995345,-33.61378155106565,224209,-33.613780980732066,228084,true,8,DormandPrince54Integrator,true
3,2,3,1.957807235061368,-3.5500974387031143,156625,-3.5500978973889388,58083,true,8,DormandPrince54Integrator,true
5,3,10,0.5050003186942735,-11.94494034511005,2871791,-11.944940343348636,358791,true,8,DormandPrince54Integrator,false
55,28,8,4.254212447391403,-121.34711025158614,3373459,-121.34710902597072,2291708,true,8,DormandPrince54Integrator,false
599,300,4,4.341891997544876,-1719.8414275362966,1735917,-1719.8414022806082,7650041,true,8,DormandPrince54Integrator,false
3,2,9,2.245270209512767,-7.092555436837586,1053416,-7.092555407290973,344125,false,8,DormandPrince54Integrator,false
435,218,5,4.017691925932785,-1340.3780512730991,1311250,-1340.3780212241213,8106208,true,8,DormandPrince54Integrator,true
3,2,9,3.7495889833477816,-7.929765895150663,1276208,-7.9297658855289495,422459,false,8,DormandPrince54Integrator,false
3,2,4,1.1910233103239392,-3.8739161708081555,159625,-3.8739162365566577,76333,false,8,DormandPrince54Integrator,true
3,2,7,3.5377165287536836,-9.88656851072836,843666,-9.886568434544902,263375,false,8,DormandPrince54Integrator,false
2259,1130,5,5.0315219002700395,-8973.353846276175,6012583,-8973.353664930408,42916000,true,8,DormandPrince54Integrator,false
19,10,5,2.2111034529965465,-23.660246423461388,967750,-23.660246412548474,308209,true,8,DormandPrince54Integrator,false
171,86,8,2.5702548515845716,-425.77346755270037,3265375,-425.77346138474263,7285542,true,8,DormandPrince54Integrator,false
31,16,8,2.954750912119025,-75.84511331685889,757458,-75.84511498857526,1715416,false,8,DormandPrince54Integrator,true
9,5,10,2.8939668354539805,-21.984502522728874,4610834,-21.984502518614114,904833,true,8,DormandPrince54Integrator,false
3,2,8,0.9990671979628405,-2.077833424452818,591625,-2.077833443152545,187958,false,8,DormandPrince54Integrator,false
3,2,9,2.1625305411858453,-8.611987090452034,1043125,-8.6119871248974,390791,false,8,DormandPrince54Integrator,false
3,2,9,2.3330889048964245,-8.040469925239389,1066917,-8.04047008935794,392834,false,8,DormandPrince54Integrator,false
77,39,6,2.447683858038615,-157.93536048396442,549250,-157.93536737814696,1820709,false,8,DormandPrince54Integrator,true
3,2,9,0.4835061518229345,-2.797464117095013,584000,-2.7974641174788717,206250,false,8,DormandPrince54Integrator,true
3,2,9,1.0226320152596529,-2.48540229784084,835583,-2.4854040129018364,245125,true,8,DormandPrince54Integrator,true
37,19,10,3.5583965095618653,-85.93832944928258,2423625,-85.93832926673107,3640167,true,8,DormandPrince54Integrator,true
51,26,2,4.3805476790331355,-102.57007358547537,427958,-102.5700732805706,409458,true,8,DormandPrince54Integrator,false
55,28,9,4.329196090281863,-154.7484122432652,4239667,-154.74841191619106,3744667,true,8,DormandPrince54Integrator,false
3,2,9,2.4333301912662595,-8.345016749178829,1157458,-8.345016714915495,450166,true,8,DormandPrince54Integrator,true
7,4,7,3.3808954624818,-13.862206884280372,931291,-13.862207068476298,384250,true,8,DormandPrince54Integrator,true
3,2,4,2.0013856915502073,-3.9389569623876675,667000,-3.9389569613397706,87334,true,8,DormandPrince54Integrator,false
49,25,6,3.390409676486713,-99.2733755175791,1745084,-99.27337443137583,1407750,true,8,DormandPrince54Integrator,false
5,3,4,2.7462836690777985,-7.549434283189791,260417,-7.549434320460921,109833,false,8,DormandPrince54Integrator,false
3,2,3,0.3726500091217027,-1.1819538868938677,371417,-1.1819538869067434,47500,true,8,DormandPrince54Integrator,false
5,3,7,2.1282041582523115,-8.409385665890747,582333,-8.409385665189456,213209,false,8,DormandPrince54Integrator,false
27,14,2,2.184502410714652,-41.4392624901632,325500,-41.43926240908287,243583,true,8,DormandPrince54Integrator,false
3,2,5,0.9482587744575788,-3.8109230176299587,757041,-3.810923019288187,77417,true,8,DormandPrince54Integrator,false
5,3,7,0.7847135407716973,-3.9199567472786807,399083,-3.919956746849408,195208,false,8,DormandPrince54Integrator,true
5,3,7,1.9593363871133276,-10.396810674348858,532208,-10.396810736590314,247417,false,8,DormandPrince54Integrator,false
3,2,7,0.3163134356805768,-2.0096781558254166,441000,-2.009678155828999,134417,false,8,DormandPrince54Integrator,false
41,21,3,4.933201562733934,-91.41907925264182,293000,-91.41907479998464,431291,false,8,DormandPrince54Integrator,false
141,71,4,5.2058666605301305,-365.1724427040548,486291,-365.1724219739135,1980500,false,8,DormandPrince54Integrator,true
15,8,3,3.4340714308613385,-30.762947804257866,228541,-30.762947314743165,209167,true,8,DormandPrince54Integrator,true
3,2,5,0.8421975771236403,-5.732920033615747,768000,-5.732920035120504,79875,true,8,DormandPrince54Integrator,false
19,10,9,2.883374095258023,-40.503296601438024,1371917,-40.503296144721936,1084958,true,8,DormandPrince54Integrator,true
71,36,7,3.828930055508687,-167.06498687645927,874583,-167.0649825678279,2450875,false,8,DormandPrince54Integrator,true
15,8,8,1.7808393141372538,-29.05442728132826,785875,-29.05442687821618,776750,true,8,DormandPrince54Integrator,true
11,6,4,2.2862835722279806,-20.93235902419377,757291,-20.932359037533516,215833,true,8,DormandPrince54Integrator,false
3,2,6,0.6305311395708832,-1.678783001814406,1134917,-1.678783002279258,113833,true,8,DormandPrince54Integrator,false
3,2,8,0.645592256997961,-3.93829177267086,468500,-3.9382917727030256,173209,false,8,DormandPrince54Integrator,true
3,2,10,0.34895105815469224,-6.480177400035664,2662334,-6.480177400130515,242291,true,8,DormandPrince54Integrator,false
5,3,8,2.5692190180792926,-10.799485239721268,598583,-10.799484610674005,380375,false,8,DormandPrince54Integrator,true
127,64,8,5.150994599019989,-373.67459198314873,1695959,-373.6745968803955,5918584,false,8,DormandPrince54Integrator,false
3,2,9,0.41705504941853866,-4.838268148145625,798584,-4.838268147527694,208958,true,8,DormandPrince54Integrator,true
3,2,2,0.3550707515449397,-2.218572157106856,103041,-2.218572157119708,31375,false,8,DormandPrince54Integrator,false
3,2,10,2.834602270175788,-8.120874366743623,1493291,-8.12087435734346,509292,false,8,DormandPrince54Integrator,false
45,23,9,3.839177579338345,-116.46332871942917,1817583,-116.46332837414491,3067000,true,8,DormandPrince54Integrator,true
7,4,6,2.2399014357515163,-14.464687096563814,1380625,-14.464687146095493,274541,true,8,DormandPrince54Integrator,false
591,296,2,5.067020924223619,-1870.7571086284017,1039333,-1870.7570909763963,4330000,true,8,DormandPrince54Integrator,false
3,2,2,0.37065278906322646,-3.020284572517771,69667,-3.020284572515919,33334,false,8,DormandPrince54Integrator,true
239,120,6,4.662353014047534,-740.2300708560776,1252917,-740.230067251479,6239333,false,8,DormandPrince54Integrator,false
3,2,6,1.1103510835022372,-5.461782958963165,282666,-5.461782990522819,112417,false,8,DormandPrince54Integrator,true
3,2,4,0.3366122302598083,-0.8987972784638698,547625,-0.8987972785827787,54959,true,8,DormandPrince54Integrator,false
3,2,7,0.1722952674388497,-3.7812844856491705,432083,-3.7812844856522294,127875,false,8,DormandPrince54Integrator,false
23,12,5,2.7800387090448107,-47.08006651833202,1061750,-47.08006655223148,535541,true,8,DormandPrince54Integrator,false
3,2,5,0.81588312355126,-3.4993489219374414,212125,-3.499348923782138,72834,false,8,DormandPrince54Integrator,true
51,26,4,5.251166143830422,-120.90171519534448,559250,-120.90171460934071,722917,true,8,DormandPrince54Integrator,true
3,2,10,0.8005703170755294,-2.5579760242762286,722333,-2.5579760232341555,336084,false,8,DormandPrince54Integrator,true
3,2,10,3.190933162255938E-4,3.9126091578220925,845541,3.9126091578213944,289792,false,8,DormandPrince54Integrator,true
3,2,10,0.3786323408757023,-1.4775128754910514,719542,-1.4775128756029947,274542,false,8,DormandPrince54Integrator,true
169,85,6,3.8519260038142464,-475.14306860737236,1034417,-475.1430627234782,4399209,false,8,DormandPrince54Integrator,false
5,3,2,5.314233874654022,-6.124772141546151,253417,-6.12477208063962,88459,true,8,DormandPrince54Integrator,true
3,2,4,0.5169995250647472,-1.5859726171272133,171084,-1.5859726250061221,97500,false,8,DormandPrince54Integrator,true
7,4,3,1.081320176601976,-8.490395558581477,130125,-8.490395539909962,81250,false,8,DormandPrince54Integrator,true
7,4,9,1.2833935719117349,-12.372587322420713,610750,-12.372587287254884,502125,false,8,DormandPrince54Integrator,true
3,2,2,4.743074162034933,-7.116980102866947,151375,-7.116980334411139,78042,false,8,DormandPrince54Integrator,true
7,4,2,5.309601282512275,-14.172797044929299,407541,-14.172796925195398,93917,true,8,DormandPrince54Integrator,false
