809586,5.0,18.23463047196748,5.440891403105654,-306.14119874122616,-0.5787435204024429,2.992355295727677,0.5610952067047583,16.275866923146268
809586,5.0,18.23463047196748,5.440891403105654,-306.14119874122616,-0.5787435204024429,2.992355295727677,0.5610952067047583,16.275866923146268
809586,4.999999999999,18.234630471937063,5.440891403091484,-306.14119873672917,-0.5787435204013799,2.9923552957195585,0.5610952067053498,16.275866923041253
809586,4.9999999999985,18.23463047192185,5.440891403084401,-306.1411987344771,-0.5787435204008474,2.9923552957154946,0.561095206705646,16.275866922988687
809586,4.999999999996,18.234630471845794,5.440891403048979,-306.1411987232285,-0.5787435203981846,2.992355295695195,0.5610952067071278,16.275866922726106
809586,4.9999999999955556,18.234630471832265,5.4408914030426825,-306.141198721227,-0.578743520397713,2.9923552956915787,0.5610952067073901,16.27586692267933
809586,4.999999999995,18.234630471815354,5.44089140303481,-306.1411987187288,-0.5787435203971217,2.992355295687073,0.5610952067077191,16.275866922621045
809586,4.999999999995,18.234630471815354,5.44089140303481,-306.1411987187288,-0.5787435203971217,2.992355295687073,0.5610952067077191,16.275866922621045
809586,4.999999999985,18.23463047151111,5.440891402893121,-306.1411986737297,-0.5787435203864767,2.992355295605857,0.5610952067136423,16.275866921570508
809586,4.999999999980001,18.234630471358987,5.4408914028222775,-306.14119865123314,-0.5787435203811538,2.992355295565263,0.561095206716604,16.275866921045417
809586,4.999999999955,18.234630470598375,5.440891402468056,-306.141198538738,-0.5787435203545391,2.992355295362236,0.561095206731413,16.275866918419236
809586,4.999999999950556,18.234630470463156,5.440891402405084,-306.14119851873903,-0.5787435203498078,2.992355295326141,0.5610952067340457,16.275866917952346
809586,4.999999999945,18.23463047029413,5.440891402326368,-306.1411984937385,-0.5787435203438923,2.992355295281025,0.561095206737337,16.27586691736876
809586,4.999999999945,18.23463047029413,5.440891402326368,-306.1411984937385,-0.5787435203438923,2.992355295281025,0.561095206737337,16.27586691736876
809586,4.999999999845,18.234630467251677,5.440891400909485,-306.1411980437604,-0.5787435202374346,2.992355294468932,0.5610952067965724,16.275866906864227
809586,4.999999999795,18.234630465730454,5.4408914002010444,-306.14119781877287,-0.5787435201842052,2.9923552940628886,0.5610952068261904,16.275866901612
