node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,5,3.0917416062497267,NaN,374500,-8.76813981030005,119709,false,1,DormandPrince54Integrator,IDENTITY
1459,730,6,4.735582328466792,NaN,1383875,-4846.0452259937865,37960500,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,0.18560199820480017,-3.1236122351869624,662709,-2.8945420704321765,160750,false,1,DormandPrince54Integrator,IDENTITY
453,227,4,4.373056401661525,NaN,541750,-1414.0874930042128,6277333,false,1,DormandPrince54Integrator,IDENTITY
5,3,7,0.6495754406836524,-1.8991940952959712,543417,-1.3598724957811237,250291,false,1,DormandPrince54Integrator,IDENTITY
21,11,5,4.059131475526754,NaN,494000,-42.65583181586712,537417,false,1,DormandPrince54Integrator,IDENTITY
3,2,5,0.5921430400234889,-0.6218871210817319,306334,-1.5404789636874008,94250,false,1,DormandPrince54Integrator,IDENTITY
39,20,5,3.022741373693176,NaN,426625,-71.69616778650237,796541,false,1,DormandPrince54Integrator,IDENTITY
17,9,8,2.287506015120279,NaN,889125,-26.51163704149621,896959,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,1.846994276430007,NaN,602750,-4.99853368441522,205708,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,0.35469109893394635,-1.3119261618892752,656291,-1.9972354921346316,186500,false,1,DormandPrince54Integrator,IDENTITY
5201,2601,4,4.9832666515215704,NaN,1734042,-22355.65812190901,70412583,false,1,DormandPrince54Integrator,IDENTITY
5,3,9,0.9048957366551486,-6.113331885838858,885959,-6.352096952972901,336500,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,0.7294022903029374,-3.3963859004319312,650917,-3.1352614684859246,181458,false,1,DormandPrince54Integrator,IDENTITY
3,2,10,0.16486520586650177,0.09178748579486806,938000,0.03353164956559351,298208,false,1,DormandPrince54Integrator,IDENTITY
11,6,8,4.338750191252636,NaN,1216250,-25.765408080942358,833458,false,1,DormandPrince54Integrator,IDENTITY
7,4,8,2.155151987639629,NaN,875625,-11.324578934628281,514291,false,1,DormandPrince54Integrator,IDENTITY
15,8,7,3.2583313938830143,NaN,815083,-34.42224108550985,687250,false,1,DormandPrince54Integrator,IDENTITY
9,5,10,2.2209576165346574,NaN,1684125,-20.205789918028948,1065125,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,0.5950642705505926,-3.3974628286867303,857000,-3.356749225031241,239000,false,1,DormandPrince54Integrator,IDENTITY
47,24,7,4.483645617316311,NaN,1338417,-116.08585797572874,2245042,false,1,DormandPrince54Integrator,IDENTITY
285,143,2,4.082197176061771,NaN,306417,-625.8400529576217,2761292,false,1,DormandPrince54Integrator,IDENTITY
51,26,10,3.7018427444730366,NaN,1844292,-138.79941113949258,5072334,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,0.5840059201906095,-2.084190401979871,531917,-1.4125057260298857,157875,false,1,DormandPrince54Integrator,IDENTITY
5,3,4,1.9440553864572019,-7.279963105405519,241625,-7.693971134121787,117875,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,1.2417026755885825,NaN,569292,-5.038979598102623,207417,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,1.845298280706487,-3.096010959744416,610959,-5.158480826322942,204834,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,0.15907842662454041,-1.5533544749879553,151209,-1.6688525745601486,49375,false,1,DormandPrince54Integrator,IDENTITY
1767,884,2,4.613158030041631,NaN,553958,-5663.861164813503,14725666,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,1.6595860087539398,-2.9105190948081034,174750,-4.541994218399073,61125,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,0.7077390993047006,NaN,526625,-3.747598997122039,151333,false,1,DormandPrince54Integrator,IDENTITY
15,8,10,2.6436500432284564,NaN,1636708,-33.19430120922866,1385167,false,1,DormandPrince54Integrator,IDENTITY
99,50,8,2.5466496967352974,NaN,981083,-248.41842315789458,4766250,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,0.3919207120204099,NaN,852292,-6.440682295366721,200417,false,1,DormandPrince54Integrator,IDENTITY
11,6,2,3.6716893368534613,NaN,120583,-19.309576288117267,121208,false,1,DormandPrince54Integrator,IDENTITY
29,15,4,3.387210425269542,NaN,332959,-62.63109748374028,449334,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,0.20654252390170713,-1.0266756575604488,101834,-0.8690252561913218,40375,false,1,DormandPrince54Integrator,IDENTITY
99,50,6,3.1567625754574453,NaN,652667,-255.04308727065006,2792792,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,1.2452178100498519,NaN,662334,-4.923419469811865,224167,false,1,DormandPrince54Integrator,IDENTITY
3,2,4,1.6689145614372873,-1.5963600443397712,234250,-3.0343180983144036,81708,false,1,DormandPrince54Integrator,IDENTITY
285,143,10,3.9205945937441804,NaN,2014666,-999.5997151282672,24933666,false,1,DormandPrince54Integrator,IDENTITY
3,2,6,0.06414045904493126,NaN,394125,-7.357993230909226,97208,false,1,DormandPrince54Integrator,IDENTITY
7,4,7,4.079876618408726,NaN,881875,-14.689634878181142,349000,false,1,DormandPrince54Integrator,IDENTITY
3,2,10,2.119617636677776,NaN,4024333,-6.693210092861873,508916,false,1,DormandPrince54Integrator,IDENTITY
3,2,10,3.2984964804514254,-5.30238794223807,1814292,-7.470956517343364,551375,false,1,DormandPrince54Integrator,IDENTITY
13,7,3,4.670703170972029,-12.99188622358296,250000,-21.426800854288068,184667,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,1.818319746386217,-2.034577803168206,127959,-3.3493992946318665,55167,false,1,DormandPrince54Integrator,IDENTITY
5,3,3,2.4098101173460176,-1.7895519254973369,196834,-5.5245613893763,102166,false,1,DormandPrince54Integrator,IDENTITY
11,6,5,2.399558920364479,NaN,396083,-17.970061062197377,296959,false,1,DormandPrince54Integrator,IDENTITY
51,26,9,2.503850107194148,NaN,1342917,-102.15505258962153,3151500,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,0.08121851470769159,-0.7081025223905398,174167,-0.6473798412393424,52084,false,1,DormandPrince54Integrator,IDENTITY
7,4,2,1.2648748993432175,-3.174621008065846,119417,-3.5323186097645465,99917,false,1,DormandPrince54Integrator,IDENTITY
7,4,8,3.235604817601001,NaN,1177833,-13.021945439164924,493125,false,1,DormandPrince54Integrator,IDENTITY
13,7,10,2.7716310118195646,NaN,1671042,-28.17725246005321,1022333,false,1,DormandPrince54Integrator,IDENTITY
7,4,5,2.754325712119294,NaN,377584,-14.662373398642732,225625,false,1,DormandPrince54Integrator,IDENTITY
11,6,10,3.323531041670657,NaN,1922791,-27.613430599710618,999791,false,1,DormandPrince54Integrator,IDENTITY
11,6,4,4.484016159422567,NaN,433458,-22.472731828448378,232959,false,1,DormandPrince54Integrator,IDENTITY
5,3,8,2.0829453316489626,NaN,846917,-9.5440174386705,377917,false,1,DormandPrince54Integrator,IDENTITY
11,6,7,1.5328502197851228,NaN,623958,-14.7862235750958,405375,false,1,DormandPrince54Integrator,IDENTITY
19,10,10,2.373190761128156,NaN,1589458,-46.86670479102969,1840791,false,1,DormandPrince54Integrator,IDENTITY
7,4,9,2.353752603508698,NaN,1205000,-13.98252522578209,767084,false,1,DormandPrince54Integrator,IDENTITY
25,13,7,4.311519988553715,NaN,994792,-61.144014790834845,1037333,false,1,DormandPrince54Integrator,IDENTITY
11,6,2,4.187078676176219,-13.16110285390648,175209,-19.721556167257916,128292,false,1,DormandPrince54Integrator,IDENTITY
21,11,4,4.372533571986183,NaN,396042,-42.033716166402826,369875,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,1.1516823595582237,NaN,574000,-7.895137289775396,161709,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,0.9926520465409533,-3.637371361453602,558250,-3.809251640083911,147333,false,1,DormandPrince54Integrator,IDENTITY
5,3,4,3.8253343814714382,NaN,288709,-12.830896063294247,128042,false,1,DormandPrince54Integrator,IDENTITY
5,3,3,3.3107068619692495,-3.63611398828053,254459,-9.105369279967398,105333,false,1,DormandPrince54Integrator,IDENTITY
3,2,4,0.28463860093583315,-3.4941138873363036,213458,-3.4773736157374433,70583,false,1,DormandPrince54Integrator,IDENTITY
5,3,5,1.2860849181124878,-2.1349565832026025,322291,-5.785479995186964,173041,false,1,DormandPrince54Integrator,IDENTITY
