node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
11,6,8,1.968315797451699,-19.183254998532597,977791,-19.183255010193726,668000,false,1,DormandPrince54Integrator,IDENTITY
31,16,4,4.258602076118639,-69.54971708269574,399417,-69.54971411255153,544875,false,1,DormandPrince54Integrator,IDENTITY
477,239,4,4.159983107541173,-1345.6590273472727,1201417,-1345.658983694313,6388708,false,1,DormandPrince54Integrator,IDENTITY
3,2,5,2.531672789339783,-5.26964688840825,383583,-5.269646706664135,118000,false,1,DormandPrince54Integrator,IDENTITY
49,25,8,4.0912109572106985,-138.95983203868636,1432791,-138.95983209804575,2405125,false,1,DormandPrince54Integrator,IDENTITY
61,31,10,4.100631850778502,-179.53813721462012,2481667,-179.53814166176934,5809000,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,0.3421350664743772,-1.1864208718384077,619208,-1.1864208718069484,188084,false,1,DormandPrince54Integrator,IDENTITY
3,2,10,1.1814027996657521,-4.581841908852084,1003792,-4.581841926826767,311417,false,1,DormandPrince54Integrator,IDENTITY
25,13,8,3.3967139410903355,-48.64032203802208,1046625,-48.64032176958157,1226583,false,1,DormandPrince54Integrator,IDENTITY
27,14,9,4.730163580665703,-59.98453892415752,1866083,-59.98453643350523,1925250,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,1.353536507176204,-2.5984329337425596,152333,-2.5984329397870343,51292,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,0.0405368038516607,1.617191281471894,582542,1.6171912814718934,147584,false,1,DormandPrince54Integrator,IDENTITY
3,2,6,0.05767076808233296,-2.3331765478053836,359833,-2.3331765478053796,85334,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,1.1707000124792906,-4.196931361411568,840292,-4.196931382092544,268958,false,1,DormandPrince54Integrator,IDENTITY
79,40,8,4.608092904588184,-234.30161722828842,1492167,-234.3016170493256,4200916,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,1.655493115821351,-5.47962121042862,673416,-5.479621167842783,217167,false,1,DormandPrince54Integrator,IDENTITY
